Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Argentina,Region of the Americas of WHO,Temperate South America,1999,16,19/04/1999,25/04/1999,,4,1,,,,3,4,,,,,4,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,1999,17,26/04/1999,02/05/1999,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,1999,18,03/05/1999,09/05/1999,,1,1,,,,,1,,,,,1,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,1999,19,10/05/1999,16/05/1999,,2,2,,,,,2,,,,,2,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,1999,20,17/05/1999,23/05/1999,,1,,,,,1,1,,,,,1,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,1999,21,24/05/1999,30/05/1999,,13,,,,,13,13,,,,,13,,Local Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,1999,22,31/05/1999,06/06/1999,,22,,,,,21,21,,,1,1,22,,Local Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,1999,23,07/06/1999,13/06/1999,,11,,,3,,8,11,,,,,11,,Local Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,1999,24,14/06/1999,20/06/1999,,32,,,6,,14,20,,,3,3,23,9,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,1999,25,21/06/1999,27/06/1999,,48,,,29,,9,38,,,,,38,10,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,1999,26,28/06/1999,04/07/1999,,89,,,50,,12,62,,,,,62,27,Widespread Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,1999,27,05/07/1999,11/07/1999,,81,,,28,,33,61,,,2,2,63,18,Widespread Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,1999,28,12/07/1999,18/07/1999,,69,,,13,,32,45,,,5,5,50,19,Widespread Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,1999,29,19/07/1999,25/07/1999,,48,,,5,,31,36,,,,,36,12,Widespread Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,1999,30,26/07/1999,01/08/1999,,18,,,6,,5,11,,,1,1,12,3,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,1999,31,02/08/1999,08/08/1999,,35,1,,5,,15,21,,,2,2,23,12,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,1999,32,09/08/1999,15/08/1999,,24,,,1,,20,21,,,2,2,23,,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,1999,33,16/08/1999,22/08/1999,,6,,,,,1,1,,,,,1,5,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,1999,34,23/08/1999,29/08/1999,,46,,,1,,33,34,,,2,2,36,,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,1999,35,30/08/1999,05/09/1999,,29,,,3,,13,16,,,7,7,23,6,Local Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,1999,36,06/09/1999,12/09/1999,,45,7,,,,29,36,,,9,9,45,,Local Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,1999,37,13/09/1999,19/09/1999,,14,,,,,12,12,,,2,2,14,,Local Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,1999,38,20/09/1999,26/09/1999,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,1999,39,27/09/1999,03/10/1999,,1,1,,,,,1,,,,,1,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,1999,40,04/10/1999,10/10/1999,,7,1,,,,6,7,,,,,7,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,1999,41,11/10/1999,17/10/1999,,5,,,,,5,5,,,,,5,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,1999,42,18/10/1999,24/10/1999,,11,1,,,,10,11,,,,,11,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,1999,43,25/10/1999,31/10/1999,,8,1,,,,7,8,,,,,8,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,1999,44,01/11/1999,07/11/1999,,3,2,,,,1,3,,,,,3,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,1999,45,08/11/1999,14/11/1999,,1,,,,,,,,,1,1,1,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,1999,46,15/11/1999,21/11/1999,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,1999,47,22/11/1999,28/11/1999,,7,3,,,,3,6,,,1,1,7,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,1999,48,29/11/1999,05/12/1999,,4,3,,,,1,4,,,,,4,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,1999,49,06/12/1999,12/12/1999,,1,1,,,,,1,,,,,1,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,1999,50,13/12/1999,19/12/1999,,2,,,,,1,1,,,1,1,2,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,1999,51,20/12/1999,26/12/1999,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,1999,52,27/12/1999,02/01/2000,,1,,,,,1,1,,,,,1,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2000,1,03/01/2000,09/01/2000,,2,,,,,1,1,,,,,1,1,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2000,2,10/01/2000,16/01/2000,,1,,,,,0,0,,,,,0,1,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2000,3,17/01/2000,23/01/2000,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2000,4,24/01/2000,30/01/2000,,1,,,,,0,0,,,,,0,1,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2000,5,31/01/2000,06/02/2000,,1,,,,,0,0,,,,,0,1,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2000,6,07/02/2000,13/02/2000,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2000,7,14/02/2000,20/02/2000,,1,,,,,0,0,,,,,0,1,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2000,8,21/02/2000,27/02/2000,,2,,,,,0,0,,,,,0,2,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2000,9,28/02/2000,05/03/2000,,4,,,,,2,2,,,,,2,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2000,10,06/03/2000,12/03/2000,,3,,,,,1,1,,,,,1,2,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2000,11,13/03/2000,19/03/2000,,7,,,,,,,,,,,,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2000,12,20/03/2000,26/03/2000,,8,,,,,,,,,,,,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2000,13,27/03/2000,02/04/2000,,11,,,,,1,1,,,,,1,10,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2000,14,03/04/2000,09/04/2000,,10,2,,,,2,4,,,,,4,6,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2000,15,10/04/2000,16/04/2000,,8,1,,,,,1,,,,,1,7,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2000,16,17/04/2000,23/04/2000,,7,,,,,,,,,,,,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2000,17,24/04/2000,30/04/2000,,9,,,,,5,5,,,,,5,4,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2000,18,01/05/2000,07/05/2000,,30,1,,,,10,11,,,1,1,12,18,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2000,19,08/05/2000,14/05/2000,,40,16,,,,4,20,,,3,3,23,17,Local Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2000,20,15/05/2000,21/05/2000,,34,1,,,,10,11,,,,,11,23,Local Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2000,21,22/05/2000,28/05/2000,,41,3,,,,25,28,,,,,28,13,Local Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2000,22,29/05/2000,04/06/2000,,24,,,,,15,15,,,,,15,9,Local Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2000,23,05/06/2000,11/06/2000,,36,1,,,,33,34,,,1,1,35,1,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2000,24,12/06/2000,18/06/2000,,54,3,,,,38,41,,,2,2,43,11,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2000,25,19/06/2000,25/06/2000,,47,4,,,,32,36,,,4,4,40,7,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2000,26,26/06/2000,02/07/2000,,36,5,,,,23,28,,,,,28,8,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2000,27,03/07/2000,09/07/2000,,25,5,,,,13,18,,,,,18,7,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2000,28,10/07/2000,16/07/2000,,20,6,,,,14,20,,,,,20,,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2000,29,17/07/2000,23/07/2000,,30,18,,,,11,29,,,1,1,30,,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2000,30,24/07/2000,30/07/2000,,10,3,,,,6,9,,,1,1,10,,Local Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2000,31,31/07/2000,06/08/2000,,5,2,,,,,2,,,3,3,5,,Local Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2000,32,07/08/2000,13/08/2000,,1,1,,,,,1,,,,,1,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2000,33,14/08/2000,20/08/2000,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2000,34,21/08/2000,27/08/2000,,14,4,,,,5,9,,,5,5,14,,Local Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2000,35,28/08/2000,03/09/2000,,4,,,,,3,3,,,1,1,4,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2000,36,04/09/2000,10/09/2000,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2000,37,11/09/2000,17/09/2000,,2,,,,,,,,,2,2,2,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2000,38,18/09/2000,24/09/2000,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2000,39,25/09/2000,01/10/2000,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2000,40,02/10/2000,08/10/2000,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2000,41,09/10/2000,15/10/2000,,2,,,,,1,1,,,1,1,2,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2000,42,16/10/2000,22/10/2000,,6,,,,,2,2,,,4,4,6,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2000,43,23/10/2000,29/10/2000,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2000,44,30/10/2000,05/11/2000,,2,,,,,1,1,,,1,1,2,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2000,45,06/11/2000,12/11/2000,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2000,46,13/11/2000,19/11/2000,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2000,47,20/11/2000,26/11/2000,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2000,48,27/11/2000,03/12/2000,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2000,49,04/12/2000,10/12/2000,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2000,50,11/12/2000,17/12/2000,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2000,51,18/12/2000,24/12/2000,,,,,,,,,,,,,,,No Report
Argentina,Region of the Americas of WHO,Temperate South America,2000,52,25/12/2000,31/12/2000,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2001,1,01/01/2001,07/01/2001,,1,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2001,2,08/01/2001,14/01/2001,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2001,3,15/01/2001,21/01/2001,,1,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2001,4,22/01/2001,28/01/2001,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2001,5,29/01/2001,04/02/2001,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2001,6,05/02/2001,11/02/2001,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2001,7,12/02/2001,18/02/2001,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2001,8,19/02/2001,25/02/2001,,1,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2001,9,26/02/2001,04/03/2001,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2001,10,05/03/2001,11/03/2001,,1,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2001,11,12/03/2001,18/03/2001,,4,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2001,12,19/03/2001,25/03/2001,,4,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2001,13,26/03/2001,01/04/2001,,2,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2001,14,02/04/2001,08/04/2001,,2,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2001,15,09/04/2001,15/04/2001,,9,,,1,,,1,,,2,2,3,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2001,16,16/04/2001,22/04/2001,,4,,,1,,,1,,,1,1,2,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2001,17,23/04/2001,29/04/2001,,3,,,1,,1,2,,,,,2,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2001,18,30/04/2001,06/05/2001,,16,,,,,5,5,,,2,2,7,9,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2001,19,07/05/2001,13/05/2001,,14,,,1,,5,6,,,,,6,8,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2001,20,14/05/2001,20/05/2001,,10,,,,,,,,,3,3,3,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2001,21,21/05/2001,27/05/2001,,17,,,3,,1,4,,,,,4,13,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2001,22,28/05/2001,03/06/2001,,7,,,1,,3,4,,,,,4,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2001,23,04/06/2001,10/06/2001,,16,,,7,,5,12,,,,,12,-3,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2001,24,11/06/2001,17/06/2001,,41,,,13,,6,19,,,1,1,20,21,Local Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2001,25,18/06/2001,24/06/2001,,65,,,12,,22,34,,,3,3,37,28,Local Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2001,26,25/06/2001,01/07/2001,,63,,,21,,18,39,,,2,2,41,22,Local Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2001,27,02/07/2001,08/07/2001,,54,,,28,,23,51,,,2,2,53,,Local Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2001,28,09/07/2001,15/07/2001,,74,,,38,,28,66,,,6,6,72,2,Local Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2001,29,16/07/2001,22/07/2001,,74,,,39,,38,77,,,4,4,81,-10,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2001,30,23/07/2001,29/07/2001,,82,,,26,,46,72,,,6,6,78,4,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2001,31,30/07/2001,05/08/2001,,77,,,31,,23,54,,,15,15,69,8,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2001,32,06/08/2001,12/08/2001,,90,,,23,,52,75,,,11,11,86,4,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2001,33,13/08/2001,19/08/2001,,65,,,35,,6,41,,,6,6,47,18,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2001,34,20/08/2001,26/08/2001,,76,1,,46,,16,63,,,8,8,71,5,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2001,35,27/08/2001,02/09/2001,,10,,,9,,,9,,,1,1,10,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2001,36,03/09/2001,09/09/2001,,50,,,12,,29,41,,,9,9,50,,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2001,37,10/09/2001,16/09/2001,,43,,,25,,13,38,,,5,5,43,,Regional Outbreak
Argentina,Region of the Americas of WHO,Temperate South America,2001,38,17/09/2001,23/09/2001,,17,,,9,,12,21,,,3,3,24,-7,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2001,39,24/09/2001,30/09/2001,,16,,,11,,2,13,,,3,3,16,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2001,40,01/10/2001,07/10/2001,,5,,,2,,,2,,,3,3,5,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2001,41,08/10/2001,14/10/2001,,24,,,,,6,6,,,4,4,10,14,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2001,42,15/10/2001,21/10/2001,,7,,,4,,,4,,,3,3,7,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2001,43,22/10/2001,28/10/2001,,1,,,1,,,1,,,,,1,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2001,44,29/10/2001,04/11/2001,,9,,,3,,4,7,,,2,2,9,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2001,45,05/11/2001,11/11/2001,,1,,,,,1,1,,,,,1,,Sporadic
Argentina,Region of the Americas of WHO,Temperate South America,2001,46,12/11/2001,18/11/2001,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2001,47,19/11/2001,25/11/2001,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2001,48,26/11/2001,02/12/2001,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2001,49,03/12/2001,09/12/2001,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2001,50,10/12/2001,16/12/2001,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2001,51,17/12/2001,23/12/2001,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2001,52,24/12/2001,30/12/2001,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2002,1,31/12/2001,06/01/2002,,1,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2002,2,07/01/2002,13/01/2002,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2002,3,14/01/2002,20/01/2002,,,,,,,,,,,,,,,No Activity
Argentina,Region of the Americas of WHO,Temperate South America,2002,4,21/01/2002,27/01/2002,,,,,,,,,,,,,,,No Activity
